Disney+ BR;Mayday;Série;2003;25;230;Documentary Drama Crime;Bernard Vaillot;8.2;14+;46
Disney+ BR;BUNK'D: Learning the Ropes;Série;2015;7;161;Comedy;Pamela Eells;7.1;Livre;22
Disney+ BR;It's Always Sunny in Philadelphia;Série;2005;17;172;Comedy;Rob McElhenney;8.288;16+;
Disney+ BR;What We Do in the Shadows;Série;2019;6;61;Comedy Sci-Fi & Fantasy;Jemaine Clement;7.988;16+;
Disney+ BR;The Cleveland Show;Série;2009;4;88;Animation Comedy;Mike Henry;5.885;14+;22
Disney+ BR;Marvel's Guardians of the Galaxy;Série;2015;3;77;Action & Adventure Animation;;7.1;TV-Y7;22
Disney+ BR;Buffy the Vampire Slayer;Série;1997;7;144;Sci-Fi & Fantasy Comedy Drama Action & Adventure;Joss Whedon;8.1;14+;
Disney+ BR;Outlander;Série;2014;8;91;Drama Sci-Fi & Fantasy;Ronald D. Moore;8.2;16+;
Disney+ BR;Liv and Maddie;Série;2013;4;80;Comedy Family Drama;John D. Beck;8.071;Livre;24
Disney+ BR;Private Practice;Série;2007;6;111;Drama;Shonda Rhimes;7.5;14+;42
Disney+ BR;Ugly Betty;Série;2006;4;85;Comedy Drama;Fernando Gaitán;6.3;10+;43
Disney+ BR;The Super Hero Squad Show;Série;2009;2;52;Action & Adventure Animation Comedy;Stan Lee;7.5;Livre;22
Disney+ BR;The Lion Guard;Série;2016;3;75;Kids Animation;Ford Riley;7.6;Livre;23
Disney+ BR;Miles from Tomorrowland;Série;2015;3;144;Family Animation Action & Adventure Sci-Fi & Fantasy;Sascha Paladino;7.391;TV-Y;11
Disney+ BR;New Girl;Série;2011;7;146;Comedy;Elizabeth Meriwether;7.352;14+;22
Disney+ BR;Jake and the Never Land Pirates;Série;2011;4;214;Family Animation Action & Adventure;;6.5;TV-Y;22
Disney+ BR;Big City Greens;Série;2018;5;191;Family Animation Comedy;Shane Houghton;7.3;TV-Y7;11
Disney+ BR;Car S.O.S.;Série;2013;13;131;Reality;;7.2;10+;45
Disney+ BR;Glee;Série;2009;6;121;Comedy Drama;Ryan Murphy;6.8;14+;43
Disney+ BR;That's So Raven;Série;2003;4;100;Comedy Sci-Fi & Fantasy;Michael Poryes;7.2;Livre;23
Disney+ BR;This Is Us;Série;2016;6;105;Drama;Dan Fogelman;8.236;14+;43
Disney+ BR;Lizzie McGuire;Série;2001;2;65;Comedy Kids Family;Terri Minsky;7.2;Livre;22
Disney+ BR;Silver Surfer;Série;1998;1;13;Animation Action & Adventure Sci-Fi & Fantasy Kids;Larry Brody;7.2;TV-Y7;
Disney+ BR;S.W.A.T.;Série;2017;8;163;Crime Action & Adventure Drama;Aaron Rahsaan Thomas;8.1;14+;
Disney+ BR;Hannah Montana;Série;2006;4;99;Comedy Kids Family;Barry O'Brien;7.1;Livre;23
Disney+ BR;Nine Puzzles;Série;2025;1;11;Crime Mystery Drama;Yoon Jong-bin;7.5;16+;
