Spotify FR;Bwo;Música;2018;NULL;NULL;pop;Jul;NULL;18+;3.88
Spotify FR;Sous la lune;Música;2019;NULL;NULL;pop;Jul;NULL;18+;2.85
Spotify FR;CARTIER SANTOS;Música;2024;NULL;NULL;pop;SDM;NULL;18+;3.06
Spotify FR;Pétunias;Música;2024;NULL;NULL;pop;Werenoi;NULL;18+;3.5
Spotify FR;Vrais;Música;2018;NULL;NULL;pop;Ninho;NULL;18+;3.05
Spotify FR;Chemin d'or;Música;2023;NULL;NULL;pop;Werenoi;NULL;18+;3.53
Spotify FR;Messy;Música;2024;NULL;NULL;pop;Lola Young;NULL;18+;4.73
Spotify FR;J'oublie tout;Música;2014;NULL;NULL;pop;Jul;NULL;Livre;5.28
Spotify FR;Laboratoire;Música;2023;NULL;NULL;pop;Werenoi;NULL;18+;2.71
Spotify FR;La vie qu'on mène;Música;2019;NULL;NULL;pop;Ninho;NULL;Livre;3.22
Spotify FR;Feel Good;Música;2023;NULL;NULL;pop;Charlotte Cardin;NULL;Livre;2.72
Spotify FR;Tu la love;Música;2014;NULL;NULL;pop;Jul;NULL;Livre;3.54
Spotify FR;Putana;Música;2019;NULL;NULL;pop;Ninho;NULL;18+;3.08
Spotify FR;Un Poco;Música;2018;NULL;NULL;pop;Ninho;NULL;18+;3.13
Spotify FR;Dolce Camara;Música;2024;NULL;NULL;pop;Booba;NULL;18+;2.97
Spotify FR;POUR ELLE;Música;2024;NULL;NULL;pop;SDM;NULL;18+;2.98
Spotify FR;BIRDS OF A FEATHER;Música;2024;NULL;NULL;pop;Billie Eilish;NULL;Livre;3.51
Spotify FR;Nos souvenirs;Música;2019;NULL;NULL;pop;Jok'air;NULL;18+;8.1
Spotify FR;Dans tes yeux;Música;2018;NULL;NULL;pop;Jul;NULL;18+;4.46
Spotify FR;The Sound of Silence - CYRIL Remix;Música;2024;NULL;NULL;rock;Disturbed;NULL;Livre;3.09
Spotify FR;J't'emmène au vent;Música;1997;NULL;NULL;rock;Louise Attaque;NULL;Livre;3.07
Spotify FR;Every Breath You Take;Música;1983;NULL;NULL;rock;The Police;NULL;Livre;4.23
Spotify FR;Sweater Weather;Música;2013;NULL;NULL;rock;The Neighbourhood;NULL;Livre;4.01
Spotify FR;Stressed Out;Música;2015;NULL;NULL;rock;Twenty One Pilots;NULL;Livre;3.37
Spotify FR;Riptide;Música;2014;NULL;NULL;rock;Vance Joy;NULL;Livre;3.4
Spotify FR;Counting Stars;Música;2013;NULL;NULL;rock;OneRepublic;NULL;Livre;4.29
Spotify FR;In the End;Música;2000;NULL;NULL;rock;Linkin Park;NULL;Livre;3.61
Spotify FR;L'aventurier;Música;1982;NULL;NULL;rock;Indochine;NULL;Livre;3.87
Spotify FR;Somewhere Only We Know;Música;2004;NULL;NULL;rock;Keane;NULL;Livre;3.95
Spotify FR;Believer;Música;2017;NULL;NULL;rock;Imagine Dragons;NULL;Livre;3.41
Spotify FR;Eté 90;Música;2021;NULL;NULL;rock;Therapie TAXI;NULL;Livre;3.21
Spotify FR;Creep;Música;1993;NULL;NULL;rock;Radiohead;NULL;18+;3.98
Spotify FR;Numb;Música;2003;NULL;NULL;rock;Linkin Park;NULL;Livre;3.13
Spotify FR;I Wanna Be Yours;Música;2013;NULL;NULL;rock;Arctic Monkeys;NULL;Livre;3.07
Spotify FR;J'ai demandé à la lune;Música;2002;NULL;NULL;rock;Indochine;NULL;Livre;3.49
Spotify FR;Smells Like Teen Spirit;Música;1991;NULL;NULL;rock;Nirvana;NULL;Livre;5.03
Spotify FR;Prayer In C - Robin Schulz Remix - Radio Edit;Música;2014;NULL;NULL;rock;Lilly Wood and The Prick;NULL;Livre;3.17
Spotify FR;Dernière danse;Música;2003;NULL;NULL;rock;Kyo;NULL;Livre;3.8
Spotify FR;Demons;Música;2012;NULL;NULL;rock;Imagine Dragons;NULL;Livre;2.96
Spotify FR;Boogie Wonderland;Música;1979;NULL;NULL;jazz;Earth Wind & Fire;NULL;Livre;4.8
Spotify FR;September;Música;1978;NULL;NULL;jazz;Earth Wind & Fire;NULL;Livre;3.6
Spotify FR;Let's Groove;Música;1981;NULL;NULL;jazz;Earth Wind & Fire;NULL;Livre;5.66
Spotify FR;Feeling Good;Música;1965;NULL;NULL;jazz;Nina Simone;NULL;Livre;2.9
Spotify FR;Chan Chan;Música;1997;NULL;NULL;jazz;Buena Vista Social Club;NULL;Livre;4.31
Spotify FR;I Say a Little Prayer;Música;1968;NULL;NULL;jazz;Aretha Franklin;NULL;Livre;3.61
Spotify FR;(Sittin' On) the Dock of the Bay;Música;1968;NULL;NULL;jazz;Otis Redding;NULL;Livre;2.73
Spotify FR;Give Me the Night;Música;1981;NULL;NULL;jazz;George Benson;NULL;Livre;3.71
Spotify FR;Son Of A Preacher Man;Música;1969;NULL;NULL;jazz;Dusty Springfield;NULL;Livre;2.47
Spotify FR;At Last;Música;1960;NULL;NULL;jazz;Etta James;NULL;Livre;2.99
Spotify FR;What A Wonderful World;Música;1968;NULL;NULL;jazz;Louis Armstrong;NULL;Livre;2.32
Spotify FR;My Baby Just Cares for Me (2013 - Remaster);Música;2013;NULL;NULL;jazz;Nina Simone;NULL;Livre;3.6
Spotify FR;Just the Two of Us (feat. Bill Withers);Música;1985;NULL;NULL;jazz;Grover Washington Jr.;NULL;Livre;7.31
Spotify FR;I'd Rather Go Blind;Música;1968;NULL;NULL;jazz;Etta James;NULL;Livre;2.61
Spotify FR;Feeling Good;Música;2005;NULL;NULL;jazz;Michael Bublé;NULL;Livre;3.96
Spotify FR;Don't Know Why;Música;2002;NULL;NULL;jazz;Norah Jones;NULL;Livre;3.1
Spotify FR;Sunrise;Música;2004;NULL;NULL;jazz;Norah Jones;NULL;Livre;3.34
Spotify FR;All Night;Música;2013;NULL;NULL;jazz;Parov Stelar;NULL;Livre;2.77
Spotify FR;In a Manner of Speaking;Música;2004;NULL;NULL;jazz;Nouvelle Vague;NULL;Livre;3.97
Spotify FR;Hope;Música;2018;NULL;NULL;hip hop;XXXTENTACION;NULL;18+;1.85
Spotify FR;HOPE;Música;2023;NULL;NULL;hip hop;NF;NULL;Livre;4.41
Spotify FR;The Hop;Música;1996;NULL;NULL;hip hop;A Tribe Called Quest;NULL;18+;3.46
Spotify FR;Hopeless Romantic (feat. Swae Lee);Música;2018;NULL;NULL;hip hop;Wiz Khalifa;NULL;18+;3.78
Spotify FR;Hip Hop Hooray;Música;1993;NULL;NULL;hip hop;Naughty By Nature;NULL;Livre;4.45
Spotify FR;Hop Off A Jet (feat. Travis Scott);Música;2019;NULL;NULL;hip hop;Young Thug;NULL;18+;2.9
Spotify FR;HAPPY;Música;2023;NULL;NULL;hip hop;NF;NULL;Livre;4.04
Spotify FR;RUNNING;Música;2023;NULL;NULL;hip hop;NF;NULL;Livre;4.23
Spotify FR;The Hopeless Romantic (feat. Action Bronson);Música;2018;NULL;NULL;hip hop;The Alchemist;NULL;18+;2.79
Spotify FR;The Games You Play;Música;2007;NULL;NULL;hip hop;Wax Tailor;NULL;Livre;4.22
Spotify FR;Positively Inclined;Música;2007;NULL;NULL;hip hop;Wax Tailor;NULL;18+;3.66
Spotify FR;HOP OUT THE VAN;Música;2023;NULL;NULL;hip hop;Offset;NULL;18+;2.0
Spotify FR;HOP ON DA SHOW;Música;2024;NULL;NULL;hip hop;tlinh;NULL;18+;2.93
Spotify FR;MISTAKE;Música;2023;NULL;NULL;hip hop;NF;NULL;Livre;3.59
Spotify FR;GONE;Música;2023;NULL;NULL;hip hop;NF;NULL;Livre;4.1
Spotify FR;CAREFUL;Música;2023;NULL;NULL;hip hop;NF;NULL;Livre;3.49
Spotify FR;Experience;Música;2013;NULL;NULL;classical;Ludovico Einaudi;NULL;Livre;5.26
Spotify FR;Una Mattina;Música;2004;NULL;NULL;classical;Ludovico Einaudi;NULL;Livre;3.4
Spotify FR;Nuvole Bianche;Música;2004;NULL;NULL;classical;Ludovico Einaudi;NULL;Livre;5.96
